"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.702015500E0,1.215868561E0,-1.202590762E1,4.502601270E-1,1.209559939E1
2.712007500E0,1.152131425E0,-1.203836921E1,5.378689957E-1,1.210533118E1
2.721998500E0,1.076792683E0,-1.205033729E1,5.669367107E-1,1.211162782E1
2.731990500E0,7.176809927E0,-1.368935043E1,2.939445595E0,1.573357099E1
2.741981500E0,3.835865854E0,-8.717132590E0,1.201995749E0,9.599326082E0
2.751973500E0,2.915174095E0,-5.218030105E0,1.509716729E-1,5.979035928E0
2.761964500E0,3.376783996E0,-2.030282498E0,-4.566055620E-1,3.966510534E0
2.771956500E0,3.697621304E0,1.360113232E0,-1.305969769E0,4.150646738E0
2.781947500E0,2.689594654E0,4.160802644E0,-1.813310452E0,5.275821533E0
2.791939500E0,2.745634662E-1,5.455670890E0,-1.177873061E0,5.588122663E0
2.801930500E0,-1.040737728E0,6.470670928E0,-3.540278578E-1,6.563387312E0
2.811922500E0,-1.396515073E0,7.492732649E0,-4.040486315E-2,7.621871782E0
2.821913500E0,-2.244916828E0,8.178587657E0,-3.488343608E-1,8.488264430E0
2.831905500E0,-2.934062063E0,9.090677285E0,-1.049852952E0,9.609959672E0
2.841896500E0,-2.742052657E0,1.071792290E1,-2.140429423E0,1.126828125E1
2.851888500E0,-3.585728400E0,1.153532623E1,-2.272972353E0,1.229176971E1
2.861879500E0,-3.823344042E0,1.221392601E1,-1.524015949E0,1.288877701E1
2.871871500E0,-3.377012038E0,1.310268174E1,-8.324862188E-1,1.355645648E1
2.881862500E0,-3.581920986E0,1.330888965E1,-2.957556760E-1,1.378565098E1
2.891854500E0,-4.063388324E0,1.322861205E1,2.001940824E-1,1.384006428E1
2.901845500E0,-3.822130452E0,1.321035705E1,6.228758168E-1,1.376626997E1
2.911837500E0,-2.228387188E0,1.301400287E1,8.708597410E-1,1.323209646E1
2.921828500E0,-2.040546116E0,1.146170043E1,1.844615275E-1,1.164338573E1
2.931820500E0,-2.772011451E0,1.030290859E1,-5.527834886E-1,1.068361092E1
2.941811500E0,-2.784803113E0,9.684716973E0,-8.016526812E-1,1.010898206E1
2.951803500E0,-2.901776077E0,9.242079824E0,-6.609020144E-1,9.709435378E0
2.961794500E0,-2.901952078E0,9.078208097E0,-2.835806036E-1,9.534967545E0
2.971786500E0,-2.517897599E0,9.178713548E0,-1.518346488E-2,9.517815992E0
2.981777500E0,-2.476591113E0,9.140357568E0,1.479158449E-1,9.471088591E0
2.991769500E0,-2.342787231E0,9.181511441E0,2.181537688E-1,9.478206340E0
3.001760500E0,-1.878679691E0,9.528850669E0,1.957624412E-1,9.714255266E0
3.011752500E0,-1.574663654E0,9.712756126E0,5.453054845E-2,9.839724120E0
3.021743500E0,-1.061890469E0,9.812259364E0,-3.891848266E-2,9.869628151E0
3.031735500E0,-4.535267106E-1,9.835134841E0,-6.373231173E-2,9.845792280E0
3.041726500E0,6.312478602E-2,9.723783390E0,-1.489946562E-1,9.725129694E0
3.051718500E0,6.437269878E-1,9.450795017E0,-1.295947641E-1,9.473579350E0
3.061709500E0,1.253186515E0,8.805792167E0,-1.753591669E-1,8.896246566E0
3.071701500E0,1.395625565E0,6.396390240E0,-3.836872745E-1,6.558109083E0
3.081692500E0,4.404413728E-1,1.744978135E0,-7.115710616E-1,1.935270180E0
3.091684500E0,1.628063643E0,-4.328116627E0,-7.183129013E-1,4.679653640E0
3.101675500E0,1.200201970E0,-1.670927125E1,2.198120391E-1,1.675376220E1
3.111667500E0,1.277629776E0,-1.670006890E1,2.827912295E-1,1.675125697E1
3.121658500E0,1.423797011E0,-1.668187938E1,3.067449697E-1,1.674533936E1
