"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.618965833E0,-2.018045153E0,1.525314732E1,-4.836758316E-1,1.539366596E1
6.628956833E0,-2.262886929E0,1.649981580E1,-1.129541804E0,1.669252657E1
6.638947833E0,-1.393568368E0,1.615495872E1,-2.583363025E0,1.641945457E1
6.648938833E0,-4.214576929E-1,1.566044565E1,-3.210502632E0,1.599170134E1
6.658929833E0,6.434025405E-1,1.515696764E1,-2.220255611E0,1.533222652E1
6.668920833E0,1.521392157E0,1.457033755E1,-6.459769964E-2,1.464969430E1
6.678911833E0,2.121019298E0,1.342011655E1,2.690583419E0,1.385054115E1
6.688902833E0,1.839082785E0,1.119681922E1,5.316681404E0,1.253068583E1
6.698892833E0,1.303405911E0,9.242047665E0,6.558832322E0,1.140756738E1
6.708883833E0,1.046891045E0,7.913352107E0,6.202981303E0,1.010910973E1
6.718874833E0,1.118540487E0,7.408567243E0,4.730032597E0,8.860655155E0
6.728865833E0,1.168945752E0,7.444791913E0,3.204316278E0,8.188956198E0
6.738856833E0,1.024154878E0,8.142583426E0,2.209382421E0,8.498936919E0
6.748847833E0,8.453228306E-1,9.240580598E0,1.561926956E0,9.409703305E0
6.758838833E0,5.069533047E-1,1.003433428E1,9.857551897E-1,1.009537415E1
6.768829833E0,-3.528597303E-2,1.031499244E1,5.906928881E-1,1.033195201E1
6.778820833E0,-6.241571610E-1,1.021204051E1,5.723501725E-1,1.024709365E1
6.788810833E0,-1.164112370E0,1.007994724E1,1.087230109E0,1.020502637E1
6.798801833E0,-1.695181639E0,1.004729755E1,1.798843417E0,1.034686747E1
6.808792833E0,-2.071458444E0,1.013134894E1,2.113128481E0,1.055464274E1
6.818783833E0,-2.228939603E0,1.030327579E1,1.949105165E0,1.072029266E1
6.828774833E0,-2.154974226E0,1.033149679E1,2.294209002E0,1.080033031E1
6.838765833E0,-2.338279905E0,9.741856549E0,2.908883368E0,1.043230197E1
6.848756833E0,-2.743374713E0,8.091506243E0,-7.559341791E-1,8.577296461E0
6.858747833E0,-2.298710773E0,4.534651979E0,-1.336388388E1,1.429827025E1
6.868737833E0,-2.885790667E0,-2.542311478E0,-1.649140400E1,1.693391689E1
6.878728833E0,-3.272007739E0,-4.755054587E0,1.399667014E0,5.939330477E0
6.888719833E0,-1.890276182E0,-5.085812280E0,8.310127205E0,9.924557660E0
6.898710833E0,-8.349511126E-1,-1.201743150E1,-4.681374407E-1,1.205549484E1
6.908701833E0,-8.491219859E-1,-1.195768231E1,-6.825194630E-1,1.200720647E1
6.918692833E0,-9.717646299E-1,-1.189384826E1,-9.228754020E-1,1.196911241E1
6.928683833E0,-1.147753907E0,-1.182511657E1,-1.223586886E0,1.194352904E1
6.938674833E0,-1.286302220E0,-1.177617772E1,-1.482944960E0,1.193867919E1
6.948665833E0,-1.303600916E0,-1.175258771E1,-1.623817395E0,1.193563891E1
6.958655833E0,-1.218280537E0,-1.173960338E1,-1.702502060E0,1.192480643E1
6.968646833E0,-1.234985302E0,-1.730710110E1,2.542121444E0,1.753634280E1
6.978637833E0,-8.602189048E-1,-9.585234784E0,-6.114034335E-1,9.643159057E0
6.988628833E0,-1.128540249E0,-4.917581454E0,-2.187638819E0,5.499270320E0
6.998619833E0,-7.098553424E-1,-2.357221375E0,-8.740591912E-1,2.612348883E0
7.008610833E0,1.017144140E0,-6.230062097E-1,3.546431310E-1,1.244383658E0
7.018601833E0,3.158675543E0,9.736052603E-1,-1.818927725E-1,3.310320735E0
7.028592833E0,4.782556673E0,3.260560060E0,-1.488608719E0,5.976625817E0
7.038583833E0,5.474749185E0,5.906984137E0,-2.231423793E0,8.357307723E0
7.048573833E0,4.290715205E0,8.468840518E0,-1.579428842E0,9.624245017E0
7.058564833E0,1.873319987E0,1.070501459E1,-9.054998159E-2,1.086806627E1
7.068555833E0,-1.180715320E0,1.290309522E1,7.202448213E-1,1.297700688E1
7.078546833E0,-3.544811339E0,1.471525260E1,1.216934581E-1,1.513668246E1
7.088537833E0,-4.401304471E0,1.593496307E1,-1.007146643E0,1.656227260E1
7.098528833E0,-3.787095105E0,1.618127586E1,-2.761685561E0,1.684644429E1
7.108519833E0,-2.193703989E0,1.583407054E1,-3.935870783E0,1.646272170E1
7.118510833E0,-2.209698609E-1,1.508122047E1,-3.814370320E0,1.555768169E1
7.128501833E0,1.027626370E0,1.343548187E1,-3.408234415E0,1.389907374E1
7.138491833E0,7.897740626E-1,1.142927177E1,-2.399928854E0,1.170519777E1
7.148482833E0,4.029842556E-2,9.794832907E0,5.462819695E-2,9.795068141E0
7.158473833E0,-7.231241365E-1,8.550137281E0,3.927056690E0,9.436605867E0
7.168464833E0,-1.625196022E0,7.639547464E0,7.353919165E0,1.072772458E1
7.178455833E0,-2.337635834E0,7.245419401E0,7.954066855E0,1.101035073E1
7.188446833E0,-2.572484865E0,7.773109564E0,5.061202519E0,9.625730186E0
7.198437833E0,-2.636470654E0,8.838942956E0,4.545311160E-1,9.234960131E0
7.208428833E0,-2.319476867E0,9.905045321E0,-2.697478455E0,1.052455632E1
7.218419833E0,-1.207709210E0,1.089897141E1,-2.775637017E0,1.131151184E1
7.228409833E0,2.347617616E-1,1.156254502E1,-1.274058005E0,1.163489511E1
7.238400833E0,1.589910268E0,1.166196289E1,5.407402709E-2,1.176996674E1
7.248391833E0,2.645917708E0,1.102303529E1,8.742486410E-1,1.136980643E1
7.258382833E0,3.585031705E0,1.011543048E1,1.488111560E0,1.083461407E1
7.268373833E0,4.319006373E0,9.476484175E0,2.112132261E0,1.062631973E1
7.278364833E0,4.520122232E0,9.140337687E0,2.170858333E0,1.042544502E1
7.288355833E0,3.880932684E0,8.638818492E0,4.004360390E-1,9.478985835E0
7.298346833E0,2.836456831E0,7.259980137E0,-1.042142229E0,7.863768777E0
7.308337792E0,2.381020420E0,5.319002749E0,-5.059979281E0,7.717800128E0
7.318327792E0,2.105431791E0,1.276102776E0,-1.343969186E1,1.366333044E1
7.328318792E0,-2.668446153E0,-1.623498137E0,-5.380858104E0,6.221734887E0
7.338309792E0,-6.893405909E0,-4.050672677E0,-1.331375921E0,8.105526263E0
7.348300792E0,-1.174550089E1,-8.329086801E0,-5.949290496E0,1.557961923E1
7.358291792E0,-1.149509622E1,-8.312322249E0,-5.960111353E0,1.538684066E1
7.368282792E0,-1.125660934E1,-8.266698180E0,-6.119126383E0,1.524772968E1
7.378273792E0,-1.105684389E1,-8.213067518E0,-6.356794649E0,1.516961150E1
7.388264792E0,-1.094729280E1,-8.160482338E0,-6.636437738E0,1.518153475E1
7.398254792E0,-1.099400738E1,-8.110258264E0,-6.946736609E0,1.532650113E1
7.408245792E0,-1.113860317E1,-8.080153874E0,-7.172751374E0,1.551791640E1
7.418236792E0,-1.121923861E1,-8.071158518E0,-7.257100968E0,1.561026679E1
7.428227792E0,-1.121684593E1,-8.070510646E0,-7.262648807E0,1.561079250E1
7.438218792E0,-1.395919241E0,-1.541406504E1,-2.022349581E0,1.560871197E1
7.448209792E0,2.215390691E-1,-8.719772608E0,-3.652960271E0,9.456618457E0
7.458200792E0,1.222859200E0,-4.567805691E0,-3.832979668E0,6.087032659E0
7.468191792E0,1.317277991E0,-2.110225046E0,-3.082829847E0,3.961326914E0
7.478182792E0,8.747794220E-1,-5.656608117E-1,-2.646846246E0,2.844469412E0
7.488172792E0,5.562277545E-1,4.235962754E-1,-2.292690918E0,2.396926108E0
7.498163792E0,5.306256842E-1,1.365983836E0,-1.960141053E0,2.447371734E0
7.508154792E0,6.542219359E-1,3.131517858E0,-1.421123664E0,3.500571797E0
7.518145792E0,6.089672277E-1,5.547849905E0,-2.946797518E-1,5.588945859E0
7.528136792E0,8.174156052E-1,8.907006885E0,1.262909703E0,9.033154535E0
7.538127792E0,1.440988556E-1,1.222004220E1,1.680110879E0,1.233584080E1
7.548118792E0,-9.214359637E-1,1.479342753E1,3.495524355E-1,1.482621763E1
7.558109792E0,-7.217439743E-1,1.655923170E1,-1.679232627E0,1.665979865E1
7.568100792E0,3.165797306E-1,1.669095426E1,-3.312945850E0,1.701951195E1
7.578090792E0,1.424692805E0,1.624195359E1,-4.106068028E0,1.681340539E1
7.588081792E0,2.684478341E0,1.549782757E1,-4.015344969E0,1.623305512E1
7.598072792E0,3.721386727E0,1.467725739E1,-3.454930279E0,1.553084502E1
7.608063792E0,3.824982724E0,1.397304798E1,-1.871043520E0,1.460744216E1
7.618054792E0,2.686121993E0,1.290132819E1,5.648843014E-1,1.319009533E1
7.628045792E0,6.794281863E-1,1.113058196E1,2.436511520E0,1.141437978E1
7.638036792E0,-1.275564686E0,9.918323178E0,3.356294768E0,1.054821855E1
7.648027792E0,-2.861824391E0,9.315437822E0,4.000386622E0,1.053425431E1
7.658018792E0,-3.072349006E0,9.179540344E0,3.623724192E0,1.033608564E1
7.668008792E0,-2.237151433E0,9.547401545E0,2.521798861E0,1.012507740E1
7.677999792E0,-1.496578913E0,9.649398621E0,1.788326468E0,9.927172495E0
7.687990792E0,-1.076622967E0,9.357388671E0,1.391410453E0,9.521337238E0
7.697981792E0,-9.587202226E-1,9.065410296E0,1.284899912E0,9.206072783E0
7.707972792E0,-9.492436402E-1,8.805675808E0,1.291227622E0,8.950321709E0
7.717963792E0,-1.121409423E0,8.686887283E0,1.455646941E0,8.879103433E0
7.727954792E0,-1.658096697E0,8.686450496E0,1.753107373E0,9.015380876E0
7.737945792E0,-2.420651971E0,8.886531106E0,2.687645777E0,9.594447919E0
7.747936792E0,-2.672054469E0,9.351250849E0,4.331217406E0,1.064637082E1
7.757926792E0,-2.431384535E0,9.843701012E0,5.274462168E0,1.142934957E1
7.767917792E0,-2.432384555E0,9.877504935E0,3.408748970E0,1.072852124E1
7.777908792E0,-2.371587399E0,8.805596285E0,-1.218980742E0,9.200481878E0
7.787899792E0,-2.000680092E0,6.197753892E0,-8.097965662E0,1.039191619E1
7.797890792E0,-5.021619500E-1,3.990114818E0,-1.418243326E0,4.264340162E0
7.807881792E0,-3.191238541E-1,3.508403066E0,8.565824776E0,9.261969888E0
7.817872792E0,-5.716016559E-1,7.861259848E-1,7.598912823E-1,1.233757382E0
7.827863792E0,-8.654275315E-1,-7.446307511E0,-1.634005116E1,1.797758972E1
7.837853792E0,-7.861340978E-1,-7.426540999E0,-1.641511771E1,1.803406797E1
7.847844792E0,-8.348688861E-1,-7.353416305E0,-1.670921395E1,1.827477957E1
7.857835792E0,-1.050495561E0,-7.260906921E0,-1.716524765E1,1.866735217E1
7.867826792E0,-1.370432982E0,-7.201259474E0,-1.761368232E1,1.907820823E1
7.877817792E0,-1.584146960E0,-7.185744472E0,-1.784978470E1,1.930697436E1
7.887808792E0,-1.548237455E0,-7.180149271E0,-1.787767592E1,1.932777481E1
7.897799792E0,-1.333928815E0,-7.171545094E0,-1.784133313E1,1.927494729E1
7.907790792E0,-5.391925129E0,-1.530584711E1,3.204654247E0,1.654120978E1
7.917781792E0,-4.040386255E0,-9.032034389E0,-1.208114422E-1,9.895299980E0
7.927772792E0,-3.291336587E0,-4.731716010E0,-1.668410454E0,6.000468846E0
7.937762792E0,-1.680479838E0,-1.651008702E0,-4.382926673E-2,2.356217992E0
7.947753792E0,9.123903210E-1,1.037287286E0,6.814065917E-1,1.540368772E0
7.957744792E0,2.945429927E0,3.102795750E0,-4.333147864E-1,4.300076816E0
7.967735792E0,5.096599224E0,4.077920117E0,-1.473014049E0,6.691377027E0
7.977726792E0,6.591722326E0,5.386190180E0,-1.686926394E0,8.677993347E0
7.987717792E0,6.856732757E0,7.251888176E0,-6.866701821E-1,1.000380838E1
7.997708792E0,5.222558774E0,8.961672505E0,1.213396651E0,1.044313294E1
8.007699792E0,2.652460742E0,1.074842432E1,2.830164642E0,1.142689832E1
8.017689792E0,1.068270859E-1,1.290378987E1,3.197444630E0,1.329446716E1
8.027680792E0,-1.917042542E0,1.496777045E1,5.082423234E-1,1.509859314E1
8.037671792E0,-2.496526318E0,1.608237606E1,-3.690258490E0,1.668812365E1
8.047662792E0,-2.187548041E0,1.623442939E1,-5.828375924E0,1.738712254E1
8.057653792E0,-1.245348760E0,1.564973356E1,-5.871428972E0,1.676122705E1
8.067644792E0,1.464212418E-1,1.444818336E1,-5.913459928E0,1.561218915E1
8.077635792E0,1.239345424E0,1.267591686E1,-6.144186380E0,1.414092895E1
8.087626792E0,1.892076539E0,1.124313501E1,-4.091786789E0,1.211324720E1
8.097617792E0,1.867623191E0,1.024072929E1,5.229049475E-1,1.042276271E1
8.107608792E0,9.056950399E-1,9.081027040E0,4.964096639E0,1.038882048E1
8.117598792E0,-1.296138407E-1,8.059348896E0,6.958569034E0,1.064854860E1
8.127589792E0,-5.369582553E-1,7.626828600E0,6.009802161E0,9.724945279E0
8.137580792E0,-3.576394271E-1,7.965984065E0,3.919316146E0,8.885147559E0
8.147571792E0,-6.781131109E-2,8.546317295E0,1.964715915E0,8.769506617E0
8.157562792E0,3.646143879E-1,9.108310148E0,6.194129495E-1,9.136625734E0
8.167553792E0,7.656194340E-1,9.476656668E0,3.866447961E-1,9.515392210E0
8.177544792E0,7.825869575E-1,9.625879365E0,1.061875266E0,9.715841445E0
8.187535792E0,2.938676101E-1,9.602146686E0,2.269159238E0,9.871001104E0
8.197526792E0,-2.667306457E-1,9.548910127E0,2.969772763E0,1.000361835E1
8.207516792E0,-6.171698114E-1,9.651594250E0,2.932067578E0,1.010599775E1
8.217507792E0,-9.295524837E-1,9.824552550E0,3.138041596E0,1.035534672E1
8.227498792E0,-9.753779899E-1,1.000904039E1,4.296741053E0,1.093591493E1
8.237489792E0,-1.100900022E0,9.591832783E0,4.107414057E0,1.049219173E1
8.247480792E0,-1.164969645E0,8.160893982E0,-1.904006613E0,8.460649268E0
8.257471792E0,-1.221586334E0,4.284176556E0,-1.805200363E1,1.859358161E1
8.267462792E0,-3.328857878E0,-1.248238454E0,-1.272317522E1,1.321054813E1
8.277453792E0,-4.056978606E0,-3.182165855E0,5.340740358E0,7.423527632E0
8.287444792E0,-4.003930327E0,-8.890959202E0,5.399321857E-1,9.765866084E0
8.297434792E0,-3.798168270E0,-8.827985274E0,3.330272904E-1,9.616148573E0
8.307425792E0,-3.678616683E0,-8.749503946E0,4.451806873E-2,9.491471006E0
8.317417167E0,-3.664890052E0,-8.680451837E0,-2.338017949E-1,9.425302461E0
8.327408167E0,-3.730148195E0,-8.615395131E0,-5.239733800E-1,9.402849936E0
8.337399167E0,-3.857071951E0,-8.558339170E0,-8.185832942E-1,9.422964077E0
8.347390167E0,-4.020434678E0,-8.521485924E0,-1.049455926E0,9.480557742E0
8.357381167E0,-4.131598726E0,-8.502104743E0,-1.199528078E0,9.528628480E0
8.367372167E0,-4.150417405E0,-8.489963000E0,-1.299299411E0,9.539057361E0
8.377363167E0,-4.100087204E0,-8.480944839E0,-1.369193519E0,9.519024705E0
8.387353167E0,-1.183958990E0,-1.030056151E1,-3.796723423E0,1.104166813E1
8.397344167E0,-2.511984894E0,-6.417013954E0,-4.545848812E0,8.255475614E0
8.407335167E0,-3.835025024E0,-4.280126190E0,-3.061383430E0,6.511448813E0
8.417326167E0,-4.124394372E0,-2.348942887E0,-1.784785248E0,5.070859888E0
8.427317167E0,-3.162347595E0,-1.374317873E-1,-8.733868345E-1,3.283616051E0
8.437308167E0,-1.440289083E0,2.420299968E0,1.294842517E-1,2.819406099E0
8.447299167E0,1.253099610E-1,5.156512719E0,6.790981109E-1,5.202547477E0
8.457290167E0,1.118683451E0,8.265636325E0,1.542221839E0,8.482372589E0
8.467281167E0,1.300743527E0,1.108296458E1,2.537693932E0,1.144394722E1
8.477271167E0,-1.449060638E-2,1.350134958E1,2.860216992E0,1.380099604E1
8.487262167E0,-1.686165671E0,1.573297101E1,1.475957683E0,1.589175832E1
8.497253167E0,-1.907728659E0,1.680170053E1,-6.986170670E-1,1.692408447E1
8.507244167E0,-1.098584817E0,1.630754064E1,-2.028355840E0,1.646988153E1
8.517235167E0,1.741406802E-2,1.575515535E1,-1.659489942E0,1.584232085E1
8.527226167E0,1.193556829E0,1.509994560E1,-3.257740387E-1,1.515054664E1
8.537217167E0,2.462480320E0,1.462001315E1,7.880798319E-1,1.484687387E1
8.547208167E0,3.717754729E0,1.412989720E1,1.537034190E0,1.469143183E1
8.557199167E0,4.455571603E0,1.335065514E1,2.258255496E0,1.425453713E1
8.567189167E0,4.103554310E0,1.190878438E1,2.711066215E0,1.288441630E1
8.577180167E0,2.866853582E0,1.022955643E1,2.791214000E0,1.098424098E1
8.587171167E0,1.468254561E0,8.897653679E0,2.776868733E0,9.435836604E0
8.597162167E0,1.711985806E-1,7.721384509E0,2.366160306E0,8.077611175E0
8.607153167E0,-8.715160909E-1,7.415503795E0,1.808936588E0,7.682544396E0
8.617144167E0,-1.060291036E0,7.639911160E0,1.177720449E0,7.802530684E0
8.627135167E0,-1.951878791E-1,8.660081307E0,6.741794331E-1,8.688476533E0
8.637126167E0,5.040872554E-1,9.534226599E0,1.767123587E-1,9.549178397E0
8.647117167E0,6.368348017E-1,9.951423097E0,-3.123968518E-1,9.976671389E0
8.657107167E0,2.821326868E-1,1.015985528E1,-3.620079915E-1,1.017021672E1
8.667098167E0,-5.288950911E-1,1.018434108E1,2.966172633E-1,1.020237792E1
8.677089167E0,-1.410041729E0,1.009784673E1,1.771394248E0,1.034855371E1
8.687080167E0,-2.035008218E0,9.996009285E0,3.888534064E0,1.091705809E1
8.697071167E0,-2.495387280E0,9.674062176E0,5.128064260E0,1.122993676E1
8.707062167E0,-2.953080424E0,8.582810937E0,3.975111448E0,9.908927217E0
8.717053167E0,-3.108617823E0,6.988046018E0,4.032558587E-1,7.658910314E0
8.727044167E0,-2.703049975E0,4.274883576E0,-9.088176430E0,1.040077207E1
8.737035167E0,-2.144473796E0,1.167912914E0,-9.209613744E0,9.527842030E0
8.747026167E0,-2.030961360E0,4.089449072E-1,7.335229710E-1,2.197747922E0
8.757016167E0,-1.617879401E0,-4.190850316E0,-5.382608761E0,7.010936970E0
8.767007167E0,-1.323579097E0,-1.778947768E1,-1.482757177E1,2.319642779E1
8.776998167E0,-1.337005912E0,-1.772201134E1,-1.503446497E1,2.327858259E1
8.786989167E0,-1.519442403E0,-1.758393636E1,-1.549848363E1,2.348843370E1
8.796980167E0,-1.795716180E0,-1.745419366E1,-1.605924330E1,2.378597840E1
8.806971167E0,-2.045707599E0,-1.738668405E1,-1.647287885E1,2.403824951E1
8.816962167E0,-2.151094598E0,-1.735822682E1,-1.670346146E1,2.418555087E1
8.826953167E0,-2.108301166E0,-1.734066646E1,-1.683511853E1,2.426035579E1
8.836944167E0,-1.978803319E0,-1.733038238E1,-1.689300480E1,2.428232747E1
8.846934167E0,3.844790240E-1,-1.155640193E1,-4.408291894E0,1.237462271E1
8.856925167E0,1.944364096E0,-7.068539958E0,-7.017196727E0,1.014819485E1
8.866916167E0,2.332770220E0,-4.524670781E0,-4.793619897E0,6.992371150E0
8.876907167E0,2.413401423E0,-2.656636239E0,-1.512413903E0,3.894819424E0
8.886898167E0,1.835948385E0,-1.484797504E0,-2.190858150E-1,2.371355877E0
8.896889167E0,4.908581127E-1,-9.695034385E-1,-1.235899075E0,1.645698979E0
8.906880167E0,-7.463484000E-1,9.662933171E-2,-2.286146715E0,2.406831935E0
8.916871167E0,-1.242428661E0,2.123215805E0,-2.204709034E0,3.303394656E0
8.926862167E0,-9.987151046E-1,5.177956213E0,-5.310909033E-2,5.273659354E0
8.936853167E0,-5.234724198E-1,8.831909925E0,2.853725413E0,9.296257582E0
8.946843167E0,-7.437741633E-1,1.221953934E1,3.728301644E0,1.279728779E1
8.956834167E0,-1.541437874E0,1.488641580E1,2.020563841E0,1.510179077E1
8.966825167E0,-1.070450939E0,1.659854487E1,-8.186919793E-1,1.665316227E1
8.976816167E0,1.663185309E-1,1.651293695E1,-3.599413809E0,1.690149486E1
8.986807167E0,1.267907026E0,1.608685503E1,-4.237198564E0,1.668377489E1
8.996798167E0,2.453779663E0,1.554988650E1,-3.478455674E0,1.612202403E1
9.006789167E0,3.811659258E0,1.514918968E1,-2.035396911E0,1.575339756E1
9.016780167E0,4.808644318E0,1.461551430E1,7.962682727E-1,1.540682841E1
9.026771167E0,4.821856394E0,1.367760454E1,4.669908017E0,1.523598392E1
9.036761167E0,3.643843584E0,1.218424554E1,7.479533730E0,1.475387611E1
9.046752167E0,2.151469551E0,1.018942232E1,7.126258993E0,1.261890311E1
9.056743167E0,1.310625907E0,8.976580566E0,5.005655140E0,1.036114484E1
9.066734167E0,9.475285788E-1,8.207524357E0,2.853806105E0,8.741022581E0
9.076725167E0,9.423910689E-1,8.426721269E0,1.127734941E0,8.553918306E0
9.086716167E0,9.600169889E-1,8.703461215E0,2.260371311E-1,8.759164488E0
9.096707167E0,7.184681448E-1,8.820796707E0,1.065887479E-1,8.850650382E0
9.106698167E0,2.861110593E-1,8.656028602E0,1.153737509E-1,8.661524219E0
9.116689167E0,-3.766026418E-1,8.373974707E0,1.443478739E-1,8.383681664E0
9.126679167E0,-1.167799332E0,8.172341076E0,3.638242829E-1,8.263369897E0
9.136670167E0,-2.040087255E0,8.230375861E0,6.973051710E-1,8.508071305E0
9.146661167E0,-3.013383929E0,8.651575363E0,1.080973442E0,9.224897969E0
9.156652167E0,-3.889673102E0,9.224909475E0,2.023666520E0,1.021389925E1
9.166643167E0,-5.109902224E0,9.497223664E0,2.553212442E0,1.108274568E1
9.176634167E0,-6.873706639E0,8.913418357E0,1.325914475E0,1.133379544E1
9.186625167E0,-8.963612611E0,7.300246988E0,-7.301461455E0,1.367301344E1
9.196616167E0,-1.038939241E1,4.229279387E0,-1.593955548E1,1.949091346E1
9.206607167E0,-5.498794105E0,2.415429237E0,1.632689083E0,6.223882121E0
9.216598167E0,-1.907962986E0,7.754910690E-1,7.055504175E0,7.349955668E0
9.226588167E0,1.161432445E-1,-2.777807504E0,1.676404914E0,3.246542348E0
9.236579167E0,2.458227348E0,-8.504740668E0,1.427080223E-1,8.854030783E0
9.246570167E0,2.432772664E0,-8.402258273E0,-2.219930506E-1,8.750177589E0
9.256561167E0,2.231739835E0,-8.274345168E0,-7.258464539E-1,8.600715304E0
9.266552167E0,1.907776606E0,-8.161955252E0,-1.320709430E0,8.485363782E0
9.276543167E0,1.533406139E0,-8.107593103E0,-1.798167332E0,8.444987038E0
9.286534167E0,1.251268189E0,-8.100925523E0,-1.995329597E0,8.436350313E0
9.296525167E0,1.195806326E0,-8.104547873E0,-1.979491829E0,8.428050599E0
9.306516167E0,1.327570260E0,-8.107428796E0,-1.863314670E0,8.424059950E0
9.316505833E0,1.556264366E0,-8.113722739E0,-1.726096891E0,8.440015755E0
9.326496833E0,-5.236407465E-1,-1.005425457E1,-3.632968640E-1,1.007443394E1
9.336487833E0,-3.606697831E-2,-4.656700326E0,1.891973044E0,5.026501841E0
9.346478833E0,1.137641733E0,-1.131450847E0,3.710391623E0,4.042451697E0
9.356469833E0,2.549209439E0,2.272715076E0,3.854931285E0,5.150164831E0
9.366460833E0,4.112043883E0,5.772746099E0,3.388691851E0,7.855999928E0
9.376451833E0,5.039871876E0,9.131121306E0,2.613807138E0,1.075219385E1
9.386442833E0,4.276281353E0,1.168206561E1,4.462454653E-1,1.244814742E1
9.396433833E0,2.456241341E0,1.407577069E1,-2.092539557E0,1.444088515E1
9.406423833E0,6.790370806E-1,1.623567368E1,-3.061708535E0,1.653578696E1
9.416414833E0,-1.003629434E-1,1.707902578E1,-2.964104472E0,1.733462170E1
9.426405833E0,1.363704537E-1,1.670496887E1,-2.971916353E0,1.696781862E1
9.436396833E0,4.855514356E-1,1.624652611E1,-3.588450279E0,1.664518989E1
9.446387833E0,9.259900676E-1,1.572960418E1,-4.369957548E0,1.635158813E1
9.456378833E0,1.633234628E0,1.540119648E1,-4.989963552E0,1.627157167E1
9.466369833E0,2.670002389E0,1.512647090E1,-4.585910425E0,1.603027165E1
9.476360833E0,2.969444734E0,1.366707254E1,-2.254820695E0,1.416653416E1
9.486351833E0,1.891665480E0,1.118530254E1,1.537104356E0,1.144779809E1
9.496342833E0,5.764830577E-1,9.011556271E0,4.947157255E0,1.029635101E1
9.506332833E0,-5.523826255E-1,7.295983783E0,6.868361700E0,1.003548197E1
9.516323833E0,-1.297011834E0,6.088038492E0,6.662190045E0,9.117632838E0
9.526314833E0,-1.542911957E0,5.966370213E0,4.764748685E0,7.789799796E0
9.536305833E0,-1.402239497E0,6.748196155E0,2.283211705E0,7.260680591E0
9.546296833E0,-1.270826102E0,7.817043788E0,1.576736784E-1,7.921239395E0
9.556287833E0,-1.282275389E0,9.079611429E0,-9.663015032E-1,9.220483310E0
9.566278833E0,-1.475082063E0,1.014861226E1,-1.259594332E0,1.033231706E1
9.576269833E0,-1.644113227E0,1.094755709E1,-1.067659478E0,1.112169103E1
9.586260833E0,-1.716883287E0,1.097191893E1,-6.837581956E-1,1.112646478E1
9.596251833E0,-1.992604064E0,1.064000758E1,-2.043822603E-1,1.082691112E1
9.606241833E0,-1.981931872E0,1.012904280E1,5.621220767E-1,1.033641829E1
9.616232833E0,-1.706780176E0,9.578928562E0,2.617359906E0,1.007569074E1
9.626223833E0,-1.249641201E0,9.387101297E0,5.671515008E0,1.103835841E1
9.636214833E0,-6.377177312E-1,9.518427422E0,7.930453459E0,1.240561311E1
9.646205833E0,-5.218915520E-1,9.263444381E0,7.520267773E0,1.194312354E1
9.656196833E0,-1.075258812E0,8.338394399E0,2.854990751E0,8.878962488E0
9.666187833E0,-1.724629532E0,5.547100877E0,-1.192143893E1,1.326142456E1
9.676178833E0,-1.602850157E0,1.268673304E0,-1.455916118E1,1.470196704E1
9.686169833E0,-1.457769627E0,2.123898759E0,6.942834762E0,7.405335425E0
9.696159833E0,-1.820094391E0,-8.730425066E-1,3.681808094E0,4.198887668E0
9.706150833E0,-3.219373150E0,-1.274322299E1,-1.096674532E1,1.711793207E1
9.716141833E0,-3.164199993E0,-1.266867099E1,-1.126982288E1,1.724866064E1
9.726132833E0,-3.182321391E0,-1.256435432E1,-1.179871055E1,1.752711441E1
9.736123833E0,-3.290882843E0,-1.248148758E1,-1.242138873E1,1.791391471E1
9.746114833E0,-3.510899243E0,-1.245655155E1,-1.281466661E1,1.821284630E1
9.756105833E0,-3.676336562E0,-1.246036042E1,-1.290751221E1,1.831338046E1
9.766096833E0,-3.671811694E0,-1.246312265E1,-1.285378799E1,1.827652847E1
9.776087833E0,-3.532566685E0,-1.246202571E1,-1.274862231E1,1.817439085E1
9.786077833E0,-4.628445995E0,-1.348717827E1,-2.275557407E0,1.443969015E1
9.796068833E0,-6.012659111E0,-6.886018537E0,-4.004180295E0,9.980119273E0
9.806059833E0,-5.986450721E0,-2.947770275E0,-1.944648271E0,6.950438744E0
9.816050833E0,-3.312154137E0,-8.296672761E-2,9.009927821E-1,3.433516637E0
9.826041833E0,1.503681672E-1,2.550129790E0,2.358860350E0,3.477066965E0
9.836032833E0,2.265112087E0,4.843549272E0,2.541661853E0,5.920367158E0
9.846023833E0,3.915117846E0,7.335956519E0,2.351304578E0,8.641356317E0
9.856014833E0,4.763491534E0,9.976201258E0,1.653480320E0,1.117807856E1
9.866005833E0,4.684568741E0,1.243113604E1,3.494015408E-1,1.328910866E1
9.875996833E0,3.906359594E0,1.502452587E1,-1.510459764E0,1.559735592E1
9.885986833E0,2.934827171E0,1.693719221E1,-3.021770883E0,1.745315988E1
9.895977833E0,2.613791643E0,1.710422611E1,-3.543666455E0,1.766193731E1
9.905968833E0,2.522853991E0,1.658995414E1,-3.875610548E0,1.722241933E1
9.915959833E0,2.723855245E0,1.584626198E1,-4.145677067E0,1.660451880E1
