"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.215998490E-1,2.552244425E0,-7.194320202E0,8.628219604E0,1.152034584E1
7.239865680E-1,2.494517565E0,-7.354639530E0,8.680861473E0,1.164777646E1
7.263732350E-1,2.429911375E0,-7.529315472E0,8.743373871E0,1.179159223E1
7.287599010E-1,2.365305185E0,-7.718647480E0,8.843872070E0,1.197440022E1
7.311465680E-1,2.317448616E0,-7.929215908E0,9.030512810E0,1.223900301E1
7.335332870E-1,2.298306227E0,-8.168797493E0,9.310771942E0,1.259769575E1
7.359199530E-1,2.334198475E0,-8.443971634E0,9.696016312E0,1.306758860E1
7.383066200E-1,2.427518606E0,-8.760123253E0,1.016291618E1,1.363515571E1
7.406932870E-1,2.571387053E0,-9.107083321E0,1.068485069E1,1.427294757E1
7.430800050E-1,2.758027315E0,-9.468698502E0,1.124507046E1,1.495709115E1
7.454666720E-1,2.966202736E0,-9.827920914E0,1.180528927E1,1.564452757E1
7.478533390E-1,3.177070379E0,-1.017009449E1,1.234158134E1,1.630457691E1
7.502400580E-1,3.370888948E0,-1.048624611E1,1.282523060E1,1.690593948E1
7.526267240E-1,3.540779352E0,-1.076381397E1,1.323230934E1,1.742098792E1
7.550133910E-1,3.667897940E0,-1.099143124E1,1.354337597E1,1.782380623E1
7.574000580E-1,3.761218071E0,-1.116610718E1,1.378056431E1,1.813098628E1
7.597867760E-1,3.811467409E0,-1.128814125E1,1.393370533E1,1.833296378E1
7.621734430E-1,3.825824261E0,-1.136231804E1,1.402463245E1,1.845073218E1
7.645601100E-1,3.811467409E0,-1.138863945E1,1.403181076E1,1.846943707E1
7.669468280E-1,3.768396616E0,-1.136949635E1,1.397199059E1,1.840333614E1
7.693334950E-1,3.699004650E0,-1.132642555E1,1.384517097E1,1.826634365E1
7.717201620E-1,3.622135162E0,-1.126181984E1,1.364866066E1,1.806195967E1
7.741068280E-1,3.528815269E0,-1.118524933E1,1.339502144E1,1.780418319E1
7.764934950E-1,3.413959742E0,-1.108235836E1,1.311476135E1,1.750630610E1
7.788802140E-1,3.279961586E0,-1.096271706E1,1.279173088E1,1.716297446E1
7.812668800E-1,3.131606579E0,-1.083799076E1,1.244925785E1,1.680038763E1
7.836535470E-1,2.961417198E0,-1.071356392E1,1.208076286E1,1.641631125E1
7.860402660E-1,2.777169704E0,-1.058674431E1,1.171436214E1,1.603178428E1
7.884269330E-1,2.588136673E0,-1.046471119E1,1.135035419E1,1.565372710E1
7.908135990E-1,2.396411896E0,-1.034716320E1,1.100100231E1,1.529145605E1
7.932002660E-1,2.204986095E0,-1.024187946E1,1.067049313E1,1.495384506E1
7.955869850E-1,2.008774519E0,-1.014377308E1,1.037109184E1,1.464550625E1
7.979736510E-1,1.819442511E0,-1.005763149E1,1.010309505E1,1.437145963E1
8.003603180E-1,1.639980793E0,-9.981060982E0,9.880562782E0,1.413989520E1
8.027470370E-1,1.465304732E0,-9.921240807E0,9.693623543E0,1.394792008E1
8.051337030E-1,1.299900889E0,-9.875777245E0,9.535696983E0,1.378949729E1
8.075203700E-1,1.161117196E0,-9.842277527E0,9.408877373E0,1.366548914E1
8.099070370E-1,1.053440213E0,-9.820742607E0,9.303593636E0,1.356884579E1
8.122937550E-1,9.816554785E-1,-9.813264847E0,9.221938133E0,1.350214640E1
