"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.522566250E-1,-1.608874083E0,4.429712892E-1,8.463114738E0,8.626065758E0
4.546431350E-1,-1.683051586E0,3.161516786E-1,8.321938515E0,8.496309503E0
4.570296460E-1,-1.740479350E0,1.890329868E-1,8.192725182E0,8.377693462E0
4.594161040E-1,-1.778764486E0,7.178468257E-2,8.063214302E0,8.257395535E0
4.618026140E-1,-1.802692771E0,-3.349951655E-2,7.919644833E0,8.122290177E0
4.641891250E-1,-1.807478428E0,-1.148554832E-1,7.761718273E0,7.970222117E0
4.665756350E-1,-1.793121457E0,-1.746760458E-1,7.577471256E0,7.788701234E0
4.689620940E-1,-1.762014747E0,-2.105683982E-1,7.366603374E0,7.577326725E0
4.713486040E-1,-1.709372640E0,-2.249253243E-1,7.134500027E0,7.339866269E0
4.737351140E-1,-1.647159338E0,-2.177468538E-1,6.882954121E0,7.080650041E0
4.761216250E-1,-1.575374603E0,-1.866401732E-1,6.605386734E0,6.793215262E0
4.785080830E-1,-1.477268934E0,-1.411765367E-1,6.284449577E0,6.457287419E0
4.808945940E-1,-1.338186026E0,-9.092725813E-2,5.949454308E0,6.098771693E0
4.832811040E-1,-1.175474167E0,-4.307080805E-2,5.590231895E0,5.712642756E0
4.856676140E-1,-9.864411354E-1,4.785645287E-3,5.173581600E0,5.266786078E0
4.880540730E-1,-7.588238716E-1,5.264209956E-2,4.761716843E0,4.822087945E0
4.904405830E-1,-5.123631358E-1,1.052841991E-1,4.299902439E0,4.331600366E0
4.928270940E-1,-3.017947674E-1,1.818545163E-1,3.811467409E0,3.827719289E0
4.952136040E-1,-1.746760458E-1,3.041875660E-1,3.275176048E0,3.293906487E0
4.976000620E-1,-1.627119333E-1,5.075774789E-1,2.777169704E0,2.827858136E0
4.999865730E-1,-2.874378264E-1,7.875377536E-1,2.382055044E0,2.525276708E0
5.023730830E-1,-5.626124144E-1,1.106082320E0,2.161915302E0,2.492755223E0
5.047595940E-1,-9.553344250E-1,1.422233939E0,2.135594130E0,2.737914449E0
5.071461040E-1,-1.352542996E0,1.678265929E0,2.303091764E0,3.154390712E0
5.095325620E-1,-1.668694735E0,1.840977907E0,2.664707184E0,3.643405844E0
5.119190730E-1,-1.912762642E0,1.891227245E0,3.267997503E0,4.232636188E0
5.143055830E-1,-2.068595171E0,1.805085540E0,4.043570995E0,4.887523522E0
5.166920420E-1,-2.087737799E0,1.580160260E0,4.855336189E0,5.516325324E0
5.190785520E-1,-1.982453585E0,1.256830096E0,5.566303730E0,6.040983473E0
5.214650620E-1,-1.788335800E0,9.002995491E-1,6.095416546E0,6.415823180E0
5.238515730E-1,-1.541875124E0,5.673980713E-1,6.423233509E0,6.630026258E0
5.262380830E-1,-1.268794179E0,2.994019389E-1,6.591030121E0,6.718717009E0
5.286245420E-1,-1.015154958E0,9.571290761E-2,6.653243542E0,6.730924912E0
5.310110520E-1,-8.114659786E-1,-4.785645381E-2,6.669992924E0,6.719343188E0
5.333975620E-1,-6.846463680E-1,-1.459621787E-1,6.703492641E0,6.739945044E0
5.357840730E-1,-6.391827464E-1,-2.057827413E-1,6.796812534E0,6.829902031E0
5.381705310E-1,-6.631109715E-1,-2.512463629E-1,6.949953556E0,6.986035738E0
5.405570420E-1,-7.372884750E-1,-2.946162820E-1,7.103393078E0,7.147628017E0
5.429435520E-1,-8.500502706E-1,-2.727817893E-1,7.234998226E0,7.289869320E0
5.453300620E-1,-9.409775138E-1,-2.656033039E-1,7.266105175E0,7.331593838E0
