"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.633412030E-1,6.847062111E0,3.260818958E0,1.037348461E1,1.285007326E1
5.657276090E-1,6.839883327E0,3.275176048E0,1.042164040E1,1.288880796E1
5.681139630E-1,6.811169624E0,3.306282759E0,1.044796085E1,1.290284555E1
5.705003700E-1,6.772884369E0,3.354139090E0,1.045035362E1,1.289698037E1
5.728867760E-1,6.705885410E0,3.421138287E0,1.043121147E1,1.286402966E1
5.752731300E-1,6.617351055E0,3.512065411E0,1.038066292E1,1.280164447E1
5.776595360E-1,6.531209469E0,3.624528170E0,1.029930687E1,1.272279936E1
5.800459430E-1,6.444768906E0,3.730111361E0,1.019641590E1,1.262599201E1
5.824323490E-1,6.365805626E0,3.837788343E0,1.009830952E1,1.253905721E1
5.848187030E-1,6.279664040E0,3.952643871E0,1.000498962E1,1.245621898E1
5.872051090E-1,6.193522453E0,4.069892406E0,9.923633575E0,1.238556611E1
5.895915160E-1,6.109773636E0,4.203890324E0,9.863813400E0,1.234086069E1
5.919778700E-1,6.018846035E0,4.362115860E0,9.823135376E0,1.231862618E1
5.943642760E-1,5.925526142E0,4.558327198E0,9.827920914E0,1.234820782E1
5.967506820E-1,5.863013744E0,4.764110088E0,9.892526627E0,1.244723898E1
5.991370360E-1,5.846263885E0,4.953442097E0,1.001934624E1,1.261359144E1
6.015234430E-1,5.870192051E0,5.125725269E0,1.019162941E1,1.282971256E1
6.039098490E-1,5.930311680E0,5.271687508E0,1.038574791E1,1.306992905E1
6.062962030E-1,5.994917870E0,5.405984402E0,1.058195877E1,1.330945375E1
6.086826090E-1,6.059524059E0,5.511268616E0,1.076620674E1,1.352786462E1
6.110690160E-1,6.121737480E0,5.566303730E0,1.093131161E1,1.370959447E1
6.134553700E-1,6.188736439E0,5.559125423E0,1.107757282E1,1.385340947E1
6.158417760E-1,6.255735874E0,5.482554913E0,1.120678520E1,1.395652802E1
6.182281820E-1,6.322734833E0,5.348556995E0,1.131446171E1,1.402145076E1
6.206145880E-1,6.392126560E0,5.175974369E0,1.139581776E1,1.405399071E1
6.230009430E-1,6.464210510E0,4.982155800E0,1.144128132E1,1.405385400E1
6.253873490E-1,6.543173313E0,4.785944462E0,1.141974640E1,1.400460600E1
6.277737550E-1,6.614958286E0,4.606183529E0,1.132642555E1,1.390188892E1
6.301601610E-1,6.669992924E0,4.450650215E0,1.115892887E1,1.374113483E1
6.325465160E-1,6.701099873E0,4.323830605E0,1.091456127E1,1.351768835E1
6.349329220E-1,6.705885410E0,4.228117466E0,1.062263680E1,1.325467046E1
6.373193280E-1,6.679564476E0,4.158426762E0,1.028973579E1,1.295329137E1
6.397056820E-1,6.629314899E0,4.108177185E0,9.933204651E0,1.262907322E1
6.420920880E-1,6.543173313E0,4.065106392E0,9.576375008E0,1.229004334E1
6.444784950E-1,6.430411816E0,4.031607151E0,9.212367058E0,1.193615345E1
6.468648490E-1,6.289235115E0,4.012464523E0,8.834300995E0,1.156283806E1
6.492512550E-1,6.116951942E0,4.012464523E0,8.441578865E0,1.117037270E1
6.516376610E-1,5.918347836E0,4.029214382E0,8.024929047E0,1.075457558E1
6.540240160E-1,5.700301647E0,4.053142548E0,7.594220638E0,1.032441720E1
6.564104220E-1,5.480162144E0,4.086641788E0,7.179963589E0,9.913863796E0
6.587968280E-1,5.254937649E0,4.127319813E0,6.768098831E0,9.510851714E0
6.611832340E-1,5.034798145E0,4.165605068E0,6.377769470E0,9.131122678E0
6.635695880E-1,4.824229717E0,4.201497555E0,6.026024818E0,8.788557856E0
6.659559950E-1,4.622933388E0,4.230510235E0,5.717051506E0,8.482535463E0
6.683424010E-1,4.426722050E0,4.256831646E0,5.451447964E0,8.211867551E0
6.707287550E-1,4.240081787E0,4.290330887E0,5.202295303E0,7.965494906E0
6.731151610E-1,4.067499161E0,4.323830605E0,4.991727352E0,7.756120324E0
6.755015680E-1,3.911965847E0,4.359723091E0,4.814658165E0,7.582321245E0
6.778879220E-1,3.720540047E0,4.357329845E0,4.670789719E0,7.392226878E0
6.802743280E-1,3.531208038E0,4.345366001E0,4.567898273E0,7.226156000E0
6.826607340E-1,3.370888948E0,4.366901398E0,4.472185612E0,7.101631099E0
6.850470880E-1,3.251247883E0,4.426722050E0,4.400400639E0,7.037755799E0
6.874334950E-1,3.150749207E0,4.520041943E0,4.323830605E0,7.003821159E0
6.898199010E-1,3.033201694E0,4.625326157E0,4.240081787E0,6.969379322E0
6.922063070E-1,2.875275612E0,4.730610371E0,4.158426762E0,6.923756022E0
6.945926610E-1,2.669492722E0,4.819443703E0,4.072285175E0,6.851039012E0
6.969790680E-1,2.441875458E0,4.891228676E0,3.998107433E0,6.772867691E0
6.993654740E-1,2.204986095E0,4.927121162E0,3.911965847E0,6.666480587E0
7.017518280E-1,1.972882271E0,4.924727917E0,3.813860178E0,6.533815039E0
7.041382340E-1,1.766800404E0,4.881657124E0,3.708575964E0,6.380101537E0
7.065246410E-1,1.582553029E0,4.800301552E0,3.607778311E0,6.209946330E0
7.089110470E-1,1.415055513E0,4.682754040E0,3.524029493E0,6.029042326E0
7.112974010E-1,1.261615753E0,4.539184570E0,3.447459221E0,5.837880262E0
7.136838070E-1,1.115653515E0,4.374079704E0,3.397209883E0,5.649627511E0
7.160702130E-1,9.672985673E-1,4.206283092E0,3.354139090E0,5.466144254E0
7.184565680E-1,8.090731502E-1,4.033999920E0,3.303889751E0,5.276688564E0
7.208429740E-1,6.559324861E-1,3.868895054E0,3.251247883E0,5.095999329E0
7.232293800E-1,5.027918816E-1,3.710968733E0,3.169891834E0,4.906353315E0
7.256157340E-1,3.544368446E-1,3.567100286E0,3.083451033E0,4.728371834E0
7.280021410E-1,2.105683982E-1,3.442673683E0,2.970988512E0,4.552264698E0
7.303885470E-1,7.178468257E-2,3.334996462E0,2.836990356E0,4.379026002E0
7.327749530E-1,-6.699903309E-2,3.246462107E0,2.698206663E0,4.221886341E0
7.351613070E-1,-2.129612118E-1,3.184248686E0,2.557030201E0,4.089400399E0
7.375477130E-1,-3.783650696E-1,3.138785124E0,2.437089920E0,3.991809046E0
7.399341200E-1,-5.530411601E-1,3.102892876E0,2.322234392E0,3.914916512E0
7.423204740E-1,-7.301099896E-1,3.071486950E0,2.212164640E0,3.854966287E0
7.447068800E-1,-9.050851464E-1,3.042773008E0,2.102094650E0,3.807420206E0
7.470932860E-1,-1.065404296E0,3.009273529E0,1.980060697E0,3.756521509E0
7.494796410E-1,-1.211366415E0,2.966202736E0,1.855334878E0,3.702436329E0
7.518660470E-1,-1.347757339E0,2.915953398E0,1.706979871E0,3.637721037E0
7.542524530E-1,-1.467697620E0,2.863311291E0,1.551446438E0,3.572068575E0
7.566388070E-1,-1.568196177E0,2.803490877E0,1.386042476E0,3.498558860E0
7.590252130E-1,-1.644766450E0,2.734098911E0,1.213759303E0,3.413761148E0
7.614116200E-1,-1.697408557E0,2.664707184E0,1.043868899E0,3.327389737E0
7.637980260E-1,-1.733300924E0,2.595315218E0,8.620143533E-1,3.237755692E0
7.661843800E-1,-1.750050664E0,2.525923491E0,6.870391965E-1,3.148807657E0
7.685707860E-1,-1.742872238E0,2.461018085E0,5.075774789E-1,3.058079226E0
7.709571930E-1,-1.714158297E0,2.394019127E0,3.257229924E-1,2.962391215E0
7.733435470E-1,-1.661516190E0,2.324627161E0,1.483550072E-1,2.861212452E0
7.757299530E-1,-1.592124343E0,2.238485575E0,-2.871387079E-2,2.747089747E0
7.781163590E-1,-1.508375525E0,2.140379906E0,-1.794617027E-1,2.624619852E0
7.805027130E-1,-1.422233939E0,2.035095692E0,-3.209373355E-1,2.503470516E0
7.828891200E-1,-1.331007600E0,1.919941068E0,-4.334000051E-1,2.376045138E0
7.852755260E-1,-1.244866014E0,1.800299883E0,-5.099703074E-1,2.247407567E0
7.876619320E-1,-1.170688510E0,1.675873160E0,-5.650052428E-1,2.120918047E0
7.900482860E-1,-1.115653515E0,1.561017632E0,-5.841478109E-1,2.005663850E0
7.924346930E-1,-1.089332461E0,1.458126307E0,-6.008976102E-1,1.916730413E0
7.948210990E-1,-1.096511006E0,1.371685624E0,-6.056832075E-1,1.857608674E0
7.972074530E-1,-1.127617717E0,1.304686546E0,-6.128616929E-1,1.830116978E0
7.995938590E-1,-1.170688510E0,1.249651670E0,-6.296114326E-1,1.824431813E0
8.019802660E-1,-1.223330617E0,1.201795220E0,-6.463612318E-1,1.832657194E0
8.043666200E-1,-1.278365493E0,1.163509965E0,-6.774678826E-1,1.856592713E0
8.067530260E-1,-1.333400369E0,1.125224829E0,-7.037889361E-1,1.881330998E0
8.091394320E-1,-1.386042476E0,1.094118118E0,-7.396813035E-1,1.914506890E0
8.115257860E-1,-1.436590910E0,1.058225870E0,-7.779664397E-1,1.946501276E0
8.139121930E-1,-1.474876046E0,1.015154958E0,-8.114659786E-1,1.965776176E0
8.162985990E-1,-1.498804331E0,9.601200819E-1,-8.572286963E-1,1.975622948E0
8.186850050E-1,-1.510768414E0,8.907282352E-1,-8.979067206E-1,1.970292990E0
