"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.658026220E-1,-5.944668770E0,3.452244759E0,2.350948334E0,7.265262468E0
6.681891320E-1,-6.066702843E0,3.433102369E0,2.171486616E0,7.301125214E0
6.705756430E-1,-6.186343670E0,3.449851990E0,1.934298038E0,7.342604147E0
6.729621530E-1,-6.243771553E0,3.454637766E0,1.814656854E0,7.362892421E0
6.753486110E-1,-6.255735874E0,3.445066452E0,1.759621978E0,7.355201132E0
6.777351220E-1,-6.265306950E0,3.440280676E0,1.616052628E0,7.328112199E0
6.801216320E-1,-6.258128643E0,3.430709362E0,1.450947881E0,7.282801013E0
6.825081430E-1,-6.217450619E0,3.387638569E0,1.335793257E0,7.205354321E0
6.848946530E-1,-6.150451660E0,3.303889751E0,1.297508121E0,7.101216124E0
6.872811630E-1,-6.093023777E0,3.179463148E0,1.290329576E0,6.992773060E0
6.896676740E-1,-6.040381432E0,3.021237612E0,1.287936807E0,6.875526581E0
6.920541320E-1,-5.978168488E0,2.844168901E0,1.259222865E0,6.738949282E0
6.944406430E-1,-5.918347836E0,2.662314177E0,1.211366415E0,6.601679064E0
6.968271530E-1,-5.886941910E0,2.482553482E0,1.170688510E0,6.495357452E0
6.992136630E-1,-5.848656654E0,2.303091764E0,1.180259824E0,6.395625817E0
7.016001740E-1,-5.803193092E0,2.130808592E0,1.204187989E0,6.298211177E0
7.039866840E-1,-5.805585861E0,1.960619092E0,1.206580877E0,6.245373634E0
7.063731950E-1,-5.812764645E0,1.785943031E0,1.125224829E0,6.184169810E0
7.087597050E-1,-5.908776283E0,1.651944876E0,9.457631707E-1,6.207819828E0
7.111462150E-1,-6.023632050E0,1.568196177E0,7.157530785E-1,6.265435722E0
7.135326740E-1,-6.104988098E0,1.544267893E0,3.807578981E-1,6.308773223E0
7.159191840E-1,-6.224628925E0,1.608874083E0,2.392822644E-3,6.429190213E0
7.183056950E-1,-6.380162239E0,1.735693693E0,-4.238287210E-1,6.625611940E0
7.206922050E-1,-6.550352097E0,1.886441588E0,-8.428717852E-1,6.868493816E0
7.230787150E-1,-6.772884369E0,2.104487419E0,-1.259222865E0,7.203226513E0
7.254652260E-1,-7.034001350E0,2.389233351E0,-1.572981834E0,7.593410489E0
7.278517360E-1,-7.340282440E0,2.702992201E0,-1.833799481E0,8.034222655E0
7.302382470E-1,-7.615756035E0,3.014059305E0,-2.037488461E0,8.440121605E0
7.326247050E-1,-7.919644833E0,3.349353552E0,-2.248056889E0,8.887783934E0
7.350112150E-1,-8.142476082E0,3.744468451E0,-2.415554523E0,9.282018335E0
7.373977260E-1,-8.266902924E0,4.189533234E0,-2.334198475E0,9.557319456E0
7.397842360E-1,-8.458329201E0,4.625326157E0,-2.030309916E0,9.851859382E0
7.421707470E-1,-8.772088051E0,4.982155800E0,-1.683051586E0,1.022761301E1
7.445572570E-1,-9.183652878E0,5.219045162E0,-1.388435364E0,1.065390376E1
7.469437680E-1,-9.681659698E0,5.365306377E0,-1.070189953E0,1.112053747E1
7.493302780E-1,-1.024187946E1,5.386841774E0,-7.492526174E-1,1.159635886E1
7.517167360E-1,-1.083559799E1,5.283651352E0,-4.501497746E-1,1.206357287E1
7.541032470E-1,-1.135513973E1,5.063511848E0,-2.177468538E-1,1.243486085E1
7.564897570E-1,-1.167846966E1,4.709074974E0,-4.785645381E-2,1.259223296E1
7.588762680E-1,-1.177418327E1,4.261617184E0,5.742774159E-2,1.252182378E1
7.612627780E-1,-1.168325520E1,3.773182154E0,1.818545163E-1,1.227877952E1
7.636492880E-1,-1.145803165E1,3.258426189E0,4.692923427E-1,1.192157984E1
7.660357990E-1,-1.115414238E1,2.741277456E0,9.218349457E-1,1.152298893E1
7.684223090E-1,-1.086909771E1,2.250449657E0,1.462911963E0,1.119562058E1
7.708087680E-1,-1.068963623E1,1.793121457E0,2.011167526E0,1.102399211E1
7.731952780E-1,-1.064656544E1,1.378864050E0,2.530709028E0,1.102973752E1
7.755817880E-1,-1.068006516E1,9.840483069E-1,2.982952595E0,1.113239188E1
7.779682990E-1,-1.073509979E1,5.985047817E-1,3.366103172E0,1.126637591E1
7.803548090E-1,-1.082841969E1,2.153540403E-1,3.703790426E0,1.144635810E1
7.827413200E-1,-1.095553875E1,-2.177468538E-1,4.079463482E0,1.169244480E1
7.851278300E-1,-1.116849995E1,-6.583253145E-1,4.551148891E0,1.207815133E1
7.875143400E-1,-1.141735363E1,-1.058225870E0,5.099404335E0,1.254909281E1
7.899007990E-1,-1.158036423E1,-1.410269856E0,5.738586903E0,1.300096444E1
7.922873090E-1,-1.164257812E1,-1.726122379E0,6.449554443E0,1.342109818E1
7.946738200E-1,-1.166889858E1,-2.042274237E0,7.172784805E0,1.384857105E1
7.970603300E-1,-1.168325520E1,-2.329412937E0,7.737790108E0,1.420556273E1
7.994468400E-1,-1.171436214E1,-2.602493763E0,8.271688461E0,1.457463839E1
8.018333510E-1,-1.178853989E1,-2.872882605E0,8.692825317E0,1.492609591E1
8.042198610E-1,-1.197757244E1,-3.085843801E0,8.982656479E0,1.528635964E1
