"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.186911010E-1,3.088050127E0,1.990050077E0,1.031400013E1,1.094874201E1
6.211904860E-1,3.636000156E0,1.762050033E0,9.699000359E0,1.050694653E1
6.236898710E-1,3.877950191E0,1.563000083E0,9.225000381E0,1.012828213E1
6.261893310E-1,3.777000189E0,1.381050110E0,8.950050354E0,9.812055400E0
6.286887180E-1,3.643050194E0,1.341000080E0,8.787000656E0,9.606324815E0
6.311881180E-1,3.418050051E0,1.384050012E0,8.583000183E0,9.341656851E0
6.336875020E-1,3.412950277E0,1.494000077E0,8.346000671E0,9.139802680E0
6.361868870E-1,3.499950171E0,1.686000109E0,8.072999954E0,8.959105749E0
6.386862720E-1,3.576000214E0,1.891050100E0,7.795050144E0,8.782178247E0
6.411856560E-1,3.607050180E0,2.083050013E0,7.555950165E0,8.627994625E0
6.436850490E-1,3.640950203E0,2.248050213E0,7.399950504E0,8.548070870E0
6.461844330E-1,3.769950151E0,2.368050098E0,7.306950569E0,8.556384285E0
6.486838170E-1,4.026000023E0,2.538000107E0,7.240050316E0,8.664205059E0
6.511834320E-1,4.105050087E0,2.695950031E0,7.207050323E0,8.721304785E0
6.536828190E-1,4.326000214E0,2.803950071E0,7.300050259E0,8.936842151E0
6.561819880E-1,4.917000294E0,2.986050129E0,7.396050453E0,9.369895921E0
6.586816010E-1,5.038950443E0,2.974050045E0,7.381050587E0,9.418911986E0
6.611807570E-1,4.917000294E0,2.926050186E0,7.506000519E0,9.438151586E0
6.636803710E-1,4.876049995E0,2.856000185E0,7.666050434E0,9.523703580E0
6.661797570E-1,4.867050171E0,2.574000120E0,8.076000214E0,9.774222907E0
6.686791270E-1,5.022000313E0,2.161950111E0,8.610000610E0,1.019934439E1
6.711785110E-1,5.404950142E0,1.699950099E0,9.358950615E0,1.094044208E1
6.736779710E-1,5.839050293E0,1.300050020E0,9.430950165E0,1.116814485E1
6.761772810E-1,6.009000301E0,9.960000515E-1,8.689050674E0,1.061130069E1
6.786767400E-1,5.844000340E0,7.420500517E-1,7.891050339E0,9.847418631E0
6.811760500E-1,5.665950298E0,5.269500017E-1,7.575000286E0,9.474243950E0
6.836755090E-1,5.653950214E0,2.950500250E-1,7.590000153E0,9.469018421E0
6.861748960E-1,5.824050426E0,4.095000029E-2,7.743000507E0,9.688926521E0
6.886742810E-1,6.121050358E0,-2.239500135E-1,7.860000610E0,9.964789044E0
6.911736650E-1,6.432000160E0,-5.209500194E-1,7.920000553E0,1.021608652E1
6.936730590E-1,6.720000267E0,-6.840000153E-1,7.921950340E0,1.041074238E1
6.961724440E-1,7.042950153E0,-6.859500408E-1,8.052000046E0,1.071953260E1
6.986718280E-1,7.314000130E0,-5.980500579E-1,8.470950127E0,1.120755361E1
7.011712120E-1,7.486050129E0,-5.070000291E-1,8.929950714E0,1.166370504E1
7.036705960E-1,7.582050323E0,-4.870500267E-1,9.178950310E0,1.191544517E1
7.061699850E-1,7.567050457E0,-5.500500202E-1,9.178950310E0,1.190864965E1
7.086693700E-1,7.459950447E0,-6.739500165E-1,9.013950348E0,1.171991340E1
7.111689850E-1,7.219950199E0,-8.899500370E-1,8.751000404E0,1.137979350E1
7.136683720E-1,6.922950268E0,-1.177050114E0,8.419950485E0,1.096395246E1
7.161677520E-1,6.624000549E0,-1.447050095E0,8.169000626E0,1.061620970E1
7.186671370E-1,6.337050438E0,-1.740000129E0,7.912950516E0,1.028594160E1
7.211665210E-1,6.066000462E0,-1.977000117E0,7.606050491E0,9.927582543E0
7.236659060E-1,5.896050453E0,-2.185050011E0,7.341000557E0,9.665823487E0
7.261652910E-1,5.860050201E0,-2.299950123E0,7.087050438E0,9.479253285E0
7.286646750E-1,5.941950321E0,-2.371950150E0,6.820950508E0,9.351913546E0
7.311640590E-1,6.085050106E0,-2.434050083E0,6.373050213E0,9.141564615E0
7.336635200E-1,6.172050476E0,-2.479050159E0,5.830050468E0,8.844737714E0
7.361629060E-1,6.106950283E0,-2.568000078E0,5.227050304E0,8.438691904E0
7.386622910E-1,5.827050209E0,-2.764050245E0,4.585050106E0,7.913101312E0
7.411616750E-1,5.398050308E0,-3.019950151E0,3.943050146E0,7.335304391E0
7.436610600E-1,4.948050022E0,-3.348000050E0,3.373050213E0,6.860741293E0
7.461604450E-1,4.471950054E0,-3.679050207E0,2.847000122E0,6.452841034E0
7.486598290E-1,4.132050037E0,-3.982950211E0,2.431950092E0,6.233146167E0
7.511592130E-1,4.089000225E0,-4.275000095E0,2.100000143E0,6.277383950E0
7.536585970E-1,4.242000103E0,-4.489950180E0,1.900950074E0,6.462803469E0
7.561579810E-1,3.889950275E0,-4.894950390E0,1.827000141E0,6.513845407E0
7.586573660E-1,3.157050133E0,-5.455050468E0,1.590000033E0,6.500203171E0
7.611567510E-1,2.500950098E0,-5.934000492E0,1.221000075E0,6.554231795E0
7.636561210E-1,1.974000096E0,-6.358050346E0,7.369500399E-1,6.698102414E0
7.661555060E-1,1.836000085E0,-6.741000175E0,2.149500102E-1,6.989862887E0
7.686551200E-1,2.032050133E0,-7.038000107E0,-1.930500120E-1,7.328024396E0
7.711545070E-1,2.371950150E0,-7.239000320E0,-5.160000324E-1,7.635150895E0
7.736538910E-1,2.370000124E0,-7.402050495E0,-6.840000153E-1,7.802250197E0
7.761532900E-1,2.085000038E0,-7.569000244E0,-8.419500589E-1,7.895940081E0
7.786526740E-1,1.618050098E0,-7.768050194E0,-1.060050011E0,8.005273010E0
7.811520590E-1,1.453050017E0,-7.912050247E0,-1.311000109E0,8.150497822E0
7.836514440E-1,1.231950045E0,-8.067000389E0,-1.483050108E0,8.294192776E0
7.861508280E-1,9.499500394E-1,-8.245050430E0,-1.534050107E0,8.440176029E0
