"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.192459240E-1,1.420050025E0,5.299950123E0,7.576950550E0,9.355008980E0
3.217444610E-1,1.389000058E0,5.347950459E0,7.311000347E0,9.164094137E0
3.242429250E-1,1.290000081E0,5.299950123E0,7.005000114E0,8.878265490E0
3.267413860E-1,9.600000381E-1,5.239950180E0,6.871050358E0,8.694251606E0
3.292400760E-1,7.369500399E-1,5.130000114E0,6.787050247E0,8.539557810E0
3.317385210E-1,3.400500119E-1,4.993050098E0,6.552000523E0,8.244688845E0
3.342370570E-1,-1.429500133E-1,4.870950222E0,6.483000278E0,8.110233251E0
3.367355210E-1,-4.249500334E-1,4.642050266E0,6.295950413E0,7.833786109E0
3.392339820E-1,-7.339500189E-1,4.555050373E0,6.217050076E0,7.742020290E0
3.417326730E-1,-1.290000081E0,4.480950356E0,6.097950459E0,7.676458565E0
3.442311360E-1,-1.432950020E0,4.278000355E0,5.592000484E0,7.185061044E0
3.467296730E-1,-1.921950102E0,4.207950115E0,5.355000019E0,7.076493593E0
3.492281360E-1,-2.170950174E0,4.126950264E0,5.011050224E0,6.845098063E0
3.517266120E-1,-2.592000008E0,4.048050404E0,4.480950356E0,6.571460431E0
3.542253020E-1,-3.229050159E0,3.937950134E0,4.000050068E0,6.475694305E0
3.567237660E-1,-3.832050085E0,3.934950113E0,3.660000086E0,6.600306120E0
3.592223020E-1,-4.513950348E0,3.940050125E0,4.126950264E0,7.275401103E0
3.617207660E-1,-4.981050014E0,3.792000294E0,4.695000172E0,7.825161474E0
3.642192270E-1,-5.215950012E0,3.600000143E0,5.403000355E0,8.328177976E0
3.667179180E-1,-5.455050468E0,3.367950201E0,6.271950245E0,8.968724772E0
3.692163810E-1,-5.700000286E0,3.672000170E0,7.084050179E0,9.805985694E0
3.717149180E-1,-6.054000378E0,3.799050093E0,8.023050308E0,1.074490756E1
3.742133810E-1,-6.466050148E0,3.784050226E0,8.389050484E0,1.124744454E1
3.767120810E-1,-6.717000484E0,3.751050234E0,8.723999977E0,1.163170877E1
3.792105450E-1,-6.538050175E0,3.792000294E0,8.746050835E0,1.155935861E1
3.817090070E-1,-5.998950481E0,3.813000202E0,8.455950737E0,1.104669545E1
3.842075430E-1,-5.106000423E0,3.910950184E0,7.717950344E0,1.004656803E1
3.867060160E-1,-4.039950371E0,4.111950397E0,7.219950199E0,9.238886077E0
3.892047060E-1,-3.145050049E0,4.363950253E0,7.350000381E0,9.108123145E0
3.917031690E-1,-2.374050140E0,4.297049999E0,8.086950302E0,9.460418487E0
3.942016310E-1,-1.606050134E0,4.309050083E0,8.546999931E0,9.705592072E0
3.967001670E-1,-7.390500307E-1,4.440000057E0,8.875050545E0,9.951196794E0
3.991986510E-1,1.695000008E-2,4.527000427E0,9.040050507E0,1.011021925E1
4.016971130E-1,6.150000095E-1,4.636950016E0,9.114000320E0,1.024424386E1
4.041958030E-1,9.820500612E-1,4.705950260E0,9.130949974E0,1.031913938E1
4.066942660E-1,1.246950030E0,4.894950390E0,9.129000664E0,1.043331572E1
4.091928030E-1,1.365000010E0,4.977000237E0,9.164999962E0,1.051812629E1
4.116912660E-1,1.350000024E0,5.001000404E0,9.070950508E0,1.044579572E1
4.141899570E-1,1.486950040E0,5.013000011E0,8.953950882E0,1.036891633E1
4.166884200E-1,1.623000026E0,4.986000061E0,8.809950829E0,1.025229532E1
4.191868820E-1,1.671000123E0,4.905000210E0,8.497050285E0,9.952443520E0
4.216854030E-1,1.870050073E0,4.930950165E0,7.939050198E0,9.530995480E0
4.241838670E-1,2.116050005E0,5.026950359E0,7.261050224E0,9.081340644E0
4.266825570E-1,2.473050117E0,5.178000450E0,6.732000351E0,8.845761373E0
4.291810210E-1,2.740950108E0,5.275950432E0,6.402000427E0,8.736937102E0
4.316795420E-1,2.983050108E0,5.398050308E0,6.327000141E0,8.835636132E0
4.341780060E-1,3.262950182E0,5.575050354E0,6.390000343E0,9.086260767E0
4.366764670E-1,3.535950184E0,5.805000305E0,6.588000298E0,9.465871337E0
4.391749290E-1,3.807000160E0,6.082950115E0,6.706050396E0,9.821743442E0
4.416736190E-1,4.009950161E0,6.370050430E0,6.724950314E0,1.009367126E1
4.441720880E-1,4.017000198E0,6.564000130E0,6.718050480E0,1.021540947E1
4.466706240E-1,4.005000114E0,6.523050308E0,7.402050495E0,1.064803093E1
4.491690880E-1,4.795950413E0,6.118950367E0,1.071405029E1,1.323758164E1
4.516677780E-1,5.266950130E0,5.980050087E0,1.308105087E1,1.531716862E1
4.541662420E-1,4.834050179E0,6.388950348E0,9.423000336E0,1.236849478E1
4.566647920E-1,4.077000141E0,6.894000530E0,6.684000492E0,1.043192389E1
4.591632560E-1,3.816000223E0,7.054950237E0,6.742050171E0,1.047804472E1
4.616617170E-1,4.120050430E0,6.964050293E0,8.094000816E0,1.144489673E1
4.641604070E-1,4.137000084E0,7.102950573E0,8.437050819E0,1.177924034E1
4.666588620E-1,3.342000246E0,7.051950455E0,8.911050797E0,1.184507481E1
4.691573980E-1,2.923050165E0,6.784050465E0,9.375000000E0,1.193558494E1
4.716558620E-1,2.695950031E0,6.504000187E0,9.912000656E0,1.215803940E1
4.741543230E-1,2.617050171E0,6.270000458E0,1.017495060E1,1.223484683E1
4.766527850E-1,2.752950191E0,6.022950172E0,1.030395031E1,1.224851238E1
4.791514600E-1,3.088050127E0,5.793000221E0,1.037400055E1,1.227659532E1
4.816499240E-1,3.463950157E0,5.580000401E0,1.040700054E1,1.230613731E1
4.841484600E-1,3.795000076E0,5.359950066E0,1.020405006E1,1.213481471E1
4.866469240E-1,4.453050137E0,4.929000378E0,9.556950569E0,1.163872864E1
4.891456140E-1,4.932000160E0,4.777950287E0,8.928000450E0,1.126333106E1
4.916440780E-1,4.804950237E0,4.780050278E0,8.868000031E0,1.116144489E1
4.941426140E-1,4.246950150E0,4.651050091E0,8.590050697E0,1.065165825E1
4.966410780E-1,3.691950083E0,4.543050289E0,8.023050308E0,9.931723798E0
4.991397680E-1,3.274950266E0,4.524000168E0,7.489050388E0,9.342256284E0
5.016382320E-1,3.280050039E0,5.014950275E0,6.888000488E0,9.129786704E0
5.041367490E-1,3.184050083E0,5.221050262E0,6.648000240E0,9.032909164E0
5.066352130E-1,3.091050148E0,5.584950447E0,6.280050278E0,8.954624169E0
5.091336740E-1,2.907000065E0,5.800050259E0,5.983050346E0,8.825424852E0
5.116321360E-1,2.665050030E0,5.779050350E0,5.767050266E0,8.588293392E0
5.141308260E-1,2.491950035E0,5.796000481E0,5.509050369E0,8.375743103E0
5.166292950E-1,2.464050055E0,5.587050438E0,5.467950344E0,8.196655186E0
5.191278310E-1,2.578950167E0,5.214000225E0,5.515950203E0,8.016388772E0
5.216262950E-1,2.904000044E0,4.938000202E0,5.503950119E0,7.944213565E0
5.241249850E-1,3.280050039E0,4.792050362E0,5.523000240E0,8.014112963E0
5.266234720E-1,3.643950224E0,4.642050266E0,5.659050465E0,8.176298433E0
5.291220090E-1,3.988950253E0,4.476000309E0,5.688000202E0,8.264360180E0
5.316204720E-1,4.318950176E0,4.354050159E0,5.655000210E0,8.342068736E0
5.341189340E-1,4.735949993E0,4.159950256E0,5.731050491E0,8.519351396E0
5.366176240E-1,5.152050018E0,4.287000179E0,5.868000507E0,8.908165910E0
5.391160830E-1,5.197950363E0,4.239000320E0,6.076050282E0,9.050204347E0
