"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.532168560E-1,-3.700950146E0,-9.229500294E-1,9.340050697E0,1.008887584E1
3.557160070E-1,-3.756000280E0,-1.002000093E0,9.538050652E0,1.029980352E1
3.582153900E-1,-3.840000153E0,-1.057050109E0,9.723000526E0,1.050712593E1
3.607147740E-1,-3.928950071E0,-1.110000014E0,9.913950920E0,1.072171495E1
3.632140840E-1,-4.019999981E0,-1.090950012E0,1.002195072E1,1.085311329E1
3.657134670E-1,-4.101000309E0,-9.949500561E-1,1.014900017E1,1.099137542E1
3.682126090E-1,-4.174950123E0,-7.990500331E-1,1.023795033E1,1.108531986E1
3.707119910E-1,-4.056000233E0,-3.319500089E-1,1.037595081E1,1.114547819E1
3.732113760E-1,-4.132050037E0,-8.295000345E-2,1.060395050E1,1.138088241E1
3.757107610E-1,-4.039050102E0,6.229500175E-1,9.799050331E0,1.061712672E1
3.782100700E-1,-4.170000076E0,1.039050102E0,1.032105064E1,1.118000949E1
3.807094480E-1,-3.651000261E0,1.279050112E0,1.175805092E1,1.237810702E1
3.832088320E-1,-3.610050201E0,1.422000051E0,1.221300030E1,1.281452000E1
3.857082170E-1,-3.361050129E0,1.834050059E0,1.261305046E1,1.318140507E1
3.882073730E-1,-3.474000216E0,2.073000193E0,1.304400063E1,1.365693815E1
3.907067560E-1,-3.091050148E0,1.936950088E0,1.271805096E1,1.323084226E1
3.932060790E-1,-1.419000030E0,1.698000073E0,1.056105042E1,1.079039161E1
3.957054620E-1,3.580500185E-1,1.188000083E0,7.636950493E0,7.737089688E0
3.982048460E-1,2.278950214E0,1.294950008E0,4.984950066E0,5.632072155E0
4.007042310E-1,4.105050087E0,2.053950071E0,3.760950089E0,5.934213737E0
4.032033870E-1,5.833950043E0,3.277950048E0,4.669050217E0,8.159654377E0
4.057027700E-1,7.048050404E0,4.048950195E0,6.658050537E0,1.050707615E1
4.082021540E-1,7.315950394E0,4.693050385E0,8.068050385E0,1.185922801E1
4.107014640E-1,6.700950146E0,5.035050392E0,1.054395008E1,1.346957121E1
4.132008380E-1,5.476950169E0,5.197950363E0,1.708305168E1,1.867742825E1
4.156999930E-1,3.781950235E0,5.260050297E0,2.409795189E1,2.495360820E1
4.181996070E-1,2.740950108E0,5.236050129E0,2.202195168E1,2.280121453E1
4.206987630E-1,2.595000029E0,5.097000122E0,1.541400051E1,1.644095031E1
4.231981450E-1,2.785950184E0,5.028000355E0,1.217400074E1,1.346286002E1
4.256974590E-1,3.226950169E0,4.887000084E0,1.081695080E1,1.230050413E1
4.281968420E-1,3.559050083E0,4.525050163E0,1.011495018E1,1.163851939E1
4.306962260E-1,3.682050228E0,4.039050102E0,9.603000641E0,1.104939098E1
4.331956110E-1,3.691050291E0,3.508050203E0,9.400050163E0,1.069070678E1
4.356947480E-1,3.454050064E0,2.932950258E0,9.277950287E0,1.032535813E1
4.381941300E-1,2.980050087E0,2.401050091E0,8.872950554E0,9.663073610E0
4.406934400E-1,2.626050234E0,2.064000130E0,8.407950401E0,9.047091594E0
4.431929000E-1,2.178000212E0,1.828950047E0,7.728000164E0,8.234727059E0
4.456922090E-1,1.642050028E0,1.732950091E0,7.075050354E0,7.466979431E0
4.481915780E-1,1.168050051E0,1.723950028E0,6.780000210E0,7.092583977E0
4.506907340E-1,6.700500250E-1,1.708950043E0,6.430950165E0,6.687794652E0
4.531901160E-1,8.805000782E-2,1.618950129E0,6.145950317E0,6.356214095E0
4.556895010E-1,-7.630500197E-1,1.188000083E0,5.599950314E0,5.775208485E0
4.581888250E-1,-1.518000126E0,5.100000501E-1,4.213950157E0,4.507970759E0
4.606882070E-1,-2.274000168E0,4.480500221E-1,4.482000351E0,5.045805459E0
4.631875920E-1,-2.581050158E0,6.060000062E-1,5.248050213E0,5.879718272E0
4.656867480E-1,-2.506050110E0,9.790500402E-1,7.459950447E0,7.930301811E0
4.681861400E-1,-2.209950209E0,1.554000020E0,8.599950790E0,9.014319141E0
4.706855250E-1,-1.927050114E0,1.944000125E0,6.972000122E0,7.490089741E0
4.731849100E-1,-1.696950078E0,2.325000048E0,6.234000206E0,6.866441827E0
4.756842190E-1,-1.690050125E0,2.593050241E0,6.067050457E0,6.810967643E0
4.781833730E-1,-1.885950089E0,2.695950031E0,6.129000187E0,6.956263192E0
4.806829770E-1,-2.346000195E0,2.586000204E0,5.554950237E0,6.561142134E0
4.831821320E-1,-3.079050064E0,2.212050200E0,3.321000099E0,5.040114785E0
4.856815150E-1,-4.137000084E0,1.968000054E0,2.686050177E0,5.310617616E0
