"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.260819100E-1,3.445050240E0,-1.024950027E0,1.207605076E1,1.259959903E1
4.285806780E-1,4.116000175E0,-9.430500269E-1,1.266000080E1,1.334565177E1
4.310794470E-1,5.710050106E0,-4.240500331E-1,1.273905087E1,1.396667131E1
4.335782120E-1,6.991050243E0,-1.080000028E-1,1.250400066E1,1.432607693E1
4.360769060E-1,7.699950218E0,1.840500087E-1,1.276305103E1,1.490699767E1
4.385754450E-1,7.575000286E0,1.159500033E-1,1.318395042E1,1.520561155E1
4.410744430E-1,7.300050259E0,1.909500062E-1,1.425900078E1,1.602018411E1
4.435729830E-1,7.317000389E0,3.250500262E-1,1.480005074E1,1.651319636E1
4.460716740E-1,7.210950375E0,3.630000055E-1,1.545195103E1,1.705556698E1
4.485704430E-1,6.907050133E0,3.439500034E-1,1.619595146E1,1.761063562E1
4.510692120E-1,6.498000145E0,3.649500310E-1,1.706805038E1,1.826678785E1
4.535677530E-1,6.012000084E0,4.999500215E-1,1.767794991E1,1.867897235E1
4.560665200E-1,5.563950062E0,6.379500031E-1,1.811205101E1,1.895813578E1
4.585652980E-1,5.262000084E0,7.720500231E-1,1.844895172E1,1.920022202E1
4.610640670E-1,5.041950226E0,8.539500237E-1,1.874895096E1,1.943382759E1
4.635627620E-1,4.968000412E0,9.019500613E-1,1.911000061E1,1.976579534E1
4.660613000E-1,5.563950062E0,6.720000505E-1,1.922294998E1,2.002325973E1
4.685602840E-1,5.200050354E0,3.649500310E-1,1.948095131E1,2.016633770E1
4.710588250E-1,5.097000122E0,2.295000106E-2,1.943295097E1,2.009028423E1
4.735575150E-1,5.037000179E0,-3.019500077E-1,1.929900169E1,1.994778211E1
4.760562840E-1,4.980000019E0,-6.079500318E-1,1.911000061E1,1.975758403E1
4.785550530E-1,5.041950226E0,-8.590500355E-1,1.879605103E1,1.947949597E1
4.810538230E-1,5.107050419E0,-1.024950027E0,1.842495155E1,1.914709707E1
4.835523630E-1,5.176050186E0,-1.116000056E0,1.800405121E1,1.876653435E1
4.860510530E-1,5.158950329E0,-1.128000021E0,1.761600113E1,1.839050430E1
4.885499000E-1,5.289000034E0,-1.000950098E0,1.721100044E1,1.803313502E1
4.910486130E-1,5.410950184E0,-8.640000224E-1,1.666800117E1,1.754557326E1
4.935471510E-1,5.542950153E0,-3.640500307E-1,1.596195030E1,1.690090785E1
4.960459190E-1,5.590050220E0,3.010500073E-1,1.502805042E1,1.603688224E1
4.985446880E-1,5.788950443E0,1.246950030E0,1.389105034E1,1.510059969E1
5.010433910E-1,5.740950108E0,2.262000084E0,1.261005020E1,1.403882184E1
5.035421580E-1,5.701050282E0,3.207000256E0,1.136700058E1,1.311470652E1
5.060409280E-1,5.824950218E0,4.096050262E0,9.873000145E0,1.217307704E1
5.085396970E-1,5.671950340E0,4.689000130E0,8.713950157E0,1.140572971E1
5.110382420E-1,5.236050129E0,4.837950230E0,7.969950199E0,1.069308606E1
5.135370090E-1,4.618050098E0,4.563000202E0,7.572000504E0,9.974093903E0
5.160357790E-1,3.985950232E0,3.874950171E0,7.407000542E0,9.261030995E0
5.185344730E-1,3.297000170E0,2.997000217E0,7.591950417E0,8.802836563E0
5.210330120E-1,2.751000166E0,2.092050076E0,7.951050282E0,8.669710261E0
5.235317990E-1,2.305950165E0,1.227000117E0,8.587950706E0,8.976404224E0
5.260305680E-1,1.939050078E0,4.849500358E-1,9.210000038E0,9.424393479E0
5.285292620E-1,1.563000083E0,-1.240500063E-1,9.691050529E0,9.817067690E0
5.310280300E-1,1.173000097E0,-5.839500427E-1,9.981000900E0,1.006664323E1
5.335268030E-1,7.609500289E-1,-9.190500379E-1,1.009095001E1,1.016124845E1
5.360255720E-1,3.570000231E-1,-1.173000097E0,1.016100025E1,1.023471076E1
5.385241120E-1,-5.895000324E-2,-1.381050110E0,1.018905067E1,1.028238922E1
5.410228800E-1,-3.010500073E-1,-1.587000132E0,1.000695038E1,1.013648146E1
5.435215840E-1,-4.729500115E-1,-1.839000106E0,9.672000885E0,9.856632499E0
5.460203510E-1,-6.960000396E-1,-2.179050207E0,9.211950302E0,9.491717665E0
5.485188920E-1,-1.098000050E0,-2.605050087E0,8.607000351E0,9.059378848E0
5.510176590E-1,-1.500000119E0,-3.097950220E0,7.915050507E0,8.631067167E0
5.535164280E-1,-1.785000086E0,-3.511950254E0,7.198950291E0,8.206394165E0
5.560151130E-1,-2.242050171E0,-3.934050083E0,6.696000099E0,8.083313451E0
5.585138800E-1,-2.874000072E0,-4.341000080E0,6.382050514E0,8.236184000E0
5.610126490E-1,-3.552000284E0,-4.731000423E0,5.986950397E0,8.416807357E0
5.635111890E-1,-4.170000076E0,-5.157000065E0,5.427000046E0,8.569473718E0
5.660099570E-1,-4.828050137E0,-5.724000454E0,4.642050266E0,8.810384781E0
5.685086510E-1,-5.329050064E0,-6.258000374E0,3.804000139E0,9.057138639E0
5.710074180E-1,-5.712000370E0,-6.748950481E0,2.937000036E0,9.316718845E0
5.735061870E-1,-6.121050358E0,-7.314000130E0,2.077950001E0,9.761133724E0
5.760047280E-1,-6.379950523E0,-7.740000248E0,1.390950084E0,1.012650555E1
5.785034850E-1,-6.652950287E0,-8.182950020E0,7.939500213E-1,1.057604724E1
5.810022540E-1,-6.946950436E0,-8.643000603E0,2.290500104E-1,1.109116963E1
5.835009490E-1,-7.210050106E0,-8.980050087E0,-2.295000106E-2,1.151636439E1
5.859997160E-1,-7.339950562E0,-9.364050865E0,-3.130500019E-1,1.190203021E1
5.884984950E-1,-7.323000431E0,-9.747000694E0,-8.040000200E-1,1.221788746E1
5.909972640E-1,-7.177050114E0,-1.013400078E1,-1.435950041E0,1.250079888E1
5.934958050E-1,-6.909000397E0,-1.047405052E1,-2.061000109E0,1.271564950E1
5.959945720E-1,-6.541950226E0,-1.080195045E1,-2.755050182E0,1.292553859E1
5.984932660E-1,-6.118950367E0,-1.109205055E1,-3.481050253E0,1.313745980E1
6.009920100E-1,-5.665950298E0,-1.131000042E1,-4.230000019E0,1.333836581E1
6.034905500E-1,-5.143950462E0,-1.144695091E1,-4.953000069E0,1.349166859E1
6.059893170E-1,-4.558050156E0,-1.149000072E1,-5.638050079E0,1.358615275E1
6.084880870E-1,-3.837000132E0,-1.134405041E1,-6.235950470E0,1.350174537E1
6.109867810E-1,-2.901000023E0,-1.115895081E1,-6.751050472E0,1.336093809E1
6.134855570E-1,-1.773000121E0,-1.081200027E1,-7.158000469E0,1.308739279E1
6.159840980E-1,9.960000515E-1,-9.663000107E0,-6.756000519E0,1.183254538E1
6.184828650E-1,1.870050073E0,-1.015800095E1,-6.892050266E0,1.241702168E1
6.209816340E-1,1.282950044E0,-1.021095085E1,-6.751050472E0,1.230797142E1
6.234803280E-1,1.647000074E0,-1.012005043E1,-7.498050213E0,1.270231424E1
6.259790960E-1,2.143050194E0,-1.014195061E1,-7.942950249E0,1.305918393E1
6.284778650E-1,2.703000069E0,-1.032795048E1,-8.077050209E0,1.338699035E1
6.309764050E-1,2.904000044E0,-1.059195042E1,-8.262000084E0,1.374348119E1
6.334751730E-1,3.232050180E0,-1.075695038E1,-8.439000130E0,1.404901609E1
6.359739330E-1,3.682050228E0,-1.085295010E1,-8.500950813E0,1.426920406E1
6.384726270E-1,4.087049961E0,-1.101300049E1,-8.463000298E0,1.447800163E1
6.409713940E-1,4.501049995E0,-1.124295044E1,-8.233050346E0,1.464399207E1
6.434699350E-1,4.735949993E0,-1.156605053E1,-7.555950165E0,1.460462701E1
6.459687020E-1,4.696950436E0,-1.182195091E1,-6.769950390E0,1.441013862E1
6.484674800E-1,4.635000229E0,-1.197105026E1,-5.889000416E0,1.412337061E1
6.509661750E-1,4.647000313E0,-1.198005104E1,-4.933950424E0,1.376445065E1
6.534649420E-1,4.696950436E0,-1.192095089E1,-4.089000225E0,1.344954781E1
6.559637110E-1,4.831050396E0,-1.186095047E1,-3.334950209E0,1.323416363E1
6.584622520E-1,5.112000465E0,-1.185105038E1,-2.454000235E0,1.313781036E1
6.609610190E-1,5.635950089E0,-1.187295055E1,-1.576950073E0,1.323698077E1
6.634597880E-1,6.448050499E0,-1.191105080E1,-5.860500336E-1,1.355706240E1
6.659584820E-1,7.762050152E0,-1.188900089E1,3.829500079E-1,1.420367613E1
6.684572500E-1,9.391950607E0,-1.180605030E1,1.375950098E0,1.514875568E1
6.709557760E-1,1.108305073E1,-1.161900043E1,2.485050201E0,1.624840482E1
6.734545430E-1,1.274400043E1,-1.134105015E1,3.736950159E0,1.746407060E1
